t,y1,y2,y3
7.317527519096606e-06,0.9999997072989427,2.9269472024593647e-07,6.337138038044571e-12
7.4108815156415695e-06,0.999999703564784,2.964286360478375e-07,6.580098002497777e-12
7.505426483952362e-06,0.9999996997829863,3.002101812749494e-07,6.8324750967996685e-12
7.6011776179553225e-06,0.9999996959529421,3.0403996331771754e-07,7.094635202701805e-12
7.698150305414633e-06,0.9999996920740358,3.0791859730586705e-07,7.366958417376273e-12
7.796360130405236e-06,0.999999688145644,3.1184670620676703e-07,7.649839605430039e-12
7.895822875817227e-06,0.9999996841671355,3.1582492092503207e-07,7.943688972343849e-12
7.996554525892347e-06,0.9999996801378707,3.19853880403386e-07,8.248932660167528e-12
8.098571268792677e-06,0.9999996760572023,3.2393423172479033e-07,8.566013366334258e-12
8.201889499202212e-06,0.9999996719244745,3.2806663021586365e-07,8.89539098649148e-12
8.306525820961508e-06,0.9999996677390229,3.322517395515995e-07,9.237543282279515e-12
8.412497049736117e-06,0.9999996635001752,3.364902318614092e-07,9.59296657502668e-12
8.519820215718901e-06,0.9999996592072501,3.407827878364934e-07,9.962176466365162e-12
8.628512566366886e-06,0.9999996548595576,3.4513009683856706e-07,1.0345708586812866e-11
8.738591569173066e-06,0.9999996504563989,3.4953285700995345e-07,1.0744119373405907e-11
8.850074914473439e-06,0.9999996459970667,3.5399177538505704e-07,1.115798687750827e-11
8.962980518290071e-06,0.9999996414808442,3.585075680252868e-07,1.1587889636080378e-11
9.077326525210224e-06,0.9999996369070056,3.630809601130132e-07,1.2034427812359894e-11
9.193131311302316e-06,0.9999996322748158,3.677126860138622e-07,1.2498277363079494e-11
9.310413487069085e-06,0.9999996275835304,3.724034894761968e-07,1.2980108954221185e-11
9.429191900438324e-06,0.9999996228323957,3.7715412371946135e-07,1.348061914578177e-11
9.549485639791967e-06,0.999999618020648,3.8196535155434875e-07,1.4000531387095323e-11
9.671314037033632e-06,0.999999613147514,3.868379455044681e-07,1.4540597050209373e-11
9.794696670695386e-06,0.9999996082122106,3.917726879295417e-07,1.5101596502761173e-11
9.919653369084147e-06,0.9999996032139445,3.967703711501471e-07,1.5684340221853313e-11
1.0046204213468132e-05,0.9999995981519129,4.0183179757401723e-07,1.6289669950484257e-11
1.017436954130415e-05,0.9999995930253018,4.0695777982393095e-07,1.6918459898149795e-11
1.0304169949505874e-05,0.9999995878332876,4.1214914086719694e-07,1.7571617987288787e-11
1.0435626297753924e-05,0.9999995825750359,4.174067141467623e-07,1.8250087147313003e-11
1.056875971184805e-05,0.9999995772497015,4.2273134366532906e-07,1.895489488234061e-11
1.0703591587102306e-05,0.9999995718564287,4.2812388414881904e-07,1.968712585314897e-11
1.084014359178331e-05,0.999999566394351,4.335852013607918e-07,2.0447746462472744e-11
1.0978437670592484e-05,0.9999995608625902,4.3911617198835236e-07,2.123785615430309e-11
1.11184960481927e-05,0.9999995552602576,4.447176838745762e-07,2.2058596822090088e-11
1.1260341232779899e-05,0.9999995495864528,4.5039063615974007e-07,2.291115444147562e-11
1.1403996019700332e-05,0.9999995438402639,4.5613593942431564e-07,2.3796760765538443e-11
1.154948349511379e-05,0.9999995380207676,4.6195451583373754e-07,2.471669508492966e-11
1.1696827039703846e-05,0.9999995321270285,4.678472992849843e-07,2.5672286055370674e-11
1.1846050332435178e-05,0.9999995261580996,4.7381523555497304e-07,2.6664913595073255e-11
1.1997177354358856e-05,0.9999995201130216,4.798592824508e-07,2.7696010854742506e-11
1.2150232392466372e-05,0.999999513990823,4.859804099618549e-07,2.8767066262924053e-11
1.2305240043592616e-05,0.99999950779052,4.921796004138158e-07,2.9879625649556205e-11
1.2462225218368742e-05,0.9999995015111162,4.984578486245573e-07,3.1035294450701236e-11
1.2621213145225462e-05,0.9999994951516022,5.048161620619926e-07,3.223573999753898e-11
1.2782229374447415e-05,0.9999994887109563,5.112555610038708e-07,3.34826938928226e-11
1.294529978227916e-05,0.9999994821881434,5.177770786995473e-07,3.477795447811634e-11
1.3110450575083778e-05,0.9999994755821151,5.243817615337659e-07,3.612338939526329e-11
1.3277708293554291e-05,0.9999994688918099,5.310706691924549e-07,3.7520938245654633e-11
1.3447099816978959e-05,0.9999994621161526,5.378448748305769e-07,3.897261535101281e-11
1.3618652367560828e-05,0.9999994552540543,5.447054652420428e-07,4.0480512619535244e-11
1.3792393514792659e-05,0.9999994483044122,5.51653541031733e-07,4.2046802521395736e-11
1.3968351179887397e-05,0.9999994412661095,5.586902165800306e-07,4.367395003719116e-11
1.4146553640265302e-05,0.9999994341380152,5.658166206352992e-07,4.5364301123899294e-11
1.4327029534098295e-05,0.9999994269189835,5.730338964171832e-07,4.712016092226535e-11
1.4509807864912299e-05,0.9999994196078544,5.803432015274968e-07,4.89440660156321e-11
1.4694918006248172e-05,0.9999994122034531,5.877457082705113e-07,5.083865105988741e-11
1.488238970638237e-05,0.9999994047045896,5.952426038379946e-07,5.2806652568273406e-11
1.5072253093107555e-05,0.9999993971100587,6.028350904965035e-07,5.485091284192794e-11
1.526453867857437e-05,0.9999993894186399,6.105243857769712e-07,5.697438405175857e-11
1.5459277364194785e-05,0.9999993816290973,6.183117226665997e-07,5.918013247745463e-11
1.5656500445608335e-05,0.9999993737401789,6.261983498031057e-07,6.147134290967534e-11
1.5856239617711373e-05,0.9999993657506171,6.341855316713167e-07,6.385132322166898e-11
1.605852697975066e-05,0.9999993576591277,6.422745488021653e-07,6.632350911683041e-11
1.6263395040481907e-05,0.9999993494644106,6.504666979740979e-07,6.889146905894574e-11
1.6470876723394143e-05,0.9999993411651488,6.587632924169284e-07,7.155890939213272e-11
1.6681005372000593e-05,0.9999993327600084,6.671656620181531e-07,7.432967965775105e-11
1.6893814755197353e-05,0.9999993242476387,6.756751535317745e-07,7.72077781158427e-11
1.7109339072690134e-05,0.9999993156266719,6.842931307896348e-07,8.019735747893711e-11
1.7327612960490418e-05,0.9999993068957225,6.930209747530693e-07,8.330289302191974e-11
1.754867149648152e-05,0.9999992980533872,7.018600840242564e-07,8.65288940183287e-11
1.777255020605602e-05,0.9999992890982451,7.108118750685415e-07,8.987990691357218e-11
1.7999285067824765e-05,0.9999992800288571,7.198777821822583e-07,9.336077573353527e-11
1.822891251939887e-05,0.9999992708437657,7.29059257833934e-07,9.697653221616959e-11
1.8461469463245458e-05,0.9999992615414948,7.383577728912408e-07,1.007324030861992e-10
1.869699327261814e-05,0.9999992521205494,7.477748168506555e-07,1.0463381761177524e-10
1.8935521797562953e-05,0.9999992425794156,7.57311898069845e-07,1.0868641545400417e-10
1.917709337100133e-05,0.99999923291656,7.669705440028271e-07,1.128960548207103e-10
1.9421746814890246e-05,0.9999992231304298,7.767523014379052e-07,1.1726882093621182e-10
1.966952144646123e-05,0.9999992132194523,7.866587367384263e-07,1.2181103483936967e-10
1.9920457084538712e-05,0.9999992031820347,7.966914360863728e-07,1.2652926252262409e-10
2.0174594055939362e-05,0.999999193016564,8.068520057288393e-07,1.3143032442524733e-10
2.0431973201952705e-05,0.9999991827214065,8.17142072227393e-07,1.3652130529452762e-10
2.0692635884904578e-05,0.9999991722949079,8.275632826873771e-07,1.4180958772334075e-10
2.0956623994804308e-05,0.9999991617353923,8.381173050535931e-07,1.4730282181163447e-10
2.1223979956076718e-05,0.9999991510411628,8.488058283706018e-07,1.5300893411474338e-10
2.1494746734379807e-05,0.999999140210501,8.596305630081736e-07,1.589361753731002e-10
2.1768967843509833e-05,0.999999129241666,8.705932409415704e-07,1.6509311621606584e-10
2.2046687352394076e-05,0.9999991181328954,8.816956160188454e-07,1.7148865956920676e-10
2.2327949892173048e-05,0.9999991068824038,8.929394642312384e-07,1.7813205354302236e-10
2.2612800663372794e-05,0.9999990954883832,9.043265839866748e-07,1.8503290482180187e-10
2.2901285443169165e-05,0.9999990839490025,9.158587963864246e-07,1.922011925720465e-10
2.3193450592744275e-05,0.9999990722624074,9.275379455049071e-07,1.996472828906051e-10
2.3489343064737075e-05,0.9999990604267195,9.393658986727019e-07,2.0738194381349776e-10
2.378901041078891e-05,0.999999048440037,9.513445467627743e-07,2.154163609071882e-10
2.4092500789185385e-05,0.9999990363004335,9.634758045589935e-07,2.2376207469448573e-10
2.43998629725955e-05,0.9999990240059581,9.757616108819194e-07,2.3243116384687943e-10
2.471114635590999e-05,0.999999011554635,9.882039289535825e-07,2.414361941757594e-10
2.5026400964179167e-05,0.9999989989444632,1.0008047467501051e-06,2.507901837032592e-10
2.5345677460652347e-05,0.9999989861734162,1.013566077270874e-06,2.6050665494549433e-10
2.566902715491952e-05,0.9999989732394416,1.026489958844649e-06,2.705996544648492e-10
2.5996502011157406e-05,0.999998960140461,1.0395784554390905e-06,2.810837731800953e-10
2.63281546564802e-05,0.999998946874369,1.0528336569736856e-06,2.91974167463682e-10
2.66640383893971e-05,0.9999989334390339,1.0662576796361285e-06,3.0328658105673493e-10
2.70042071883777e-05,0.9999989198322966,1.0798526662021678e-06,3.150373678334473e-10
2.7348715720526675e-05,0.9999989060519703,1.0936207865621751e-06,3.2724331232623843e-10
2.769761935036891e-05,0.9999988920958405,1.1075642378884272e-06,3.3992181375362e-10
2.805097414874721e-05,0.9999988779616643,1.121685244320532e-06,3.5309155613531585e-10
2.840883690183301e-05,0.9999988636471703,1.135986058262401e-06,3.6677157228076993e-10
2.877126512025234e-05,0.9999988491500582,1.1504689603583819e-06,3.8098163248716174e-10
2.9138317048327887e-05,0.9999988344679981,1.1651362598343546e-06,3.9574227311885084e-10
2.9510051673439552e-05,0.9999988195986305,1.1799902948424588e-06,4.1107482629446445e-10
2.9886528735503827e-05,0.9999988045395659,1.1950334328094255e-06,4.2700145072450855e-10
3.026780873657441e-05,0.9999987892883843,1.2102680707885607e-06,4.435451637441341e-10
3.065395295056524e-05,0.9999987738426345,1.225696635815386e-06,4.6072987458736243e-10
3.104502343309761e-05,0.9999987581998345,1.2413215852669513e-06,4.785804189508937e-10
3.144108303147265e-05,0.9999987423574703,1.2571454072248223e-06,4.971225948974642e-10
3.184219539477161e-05,0.9999987263129961,1.2731706208417905e-06,5.163832001507144e-10
3.224842498408446e-05,0.9999987100638333,1.2893997767122672e-06,5.363900708354425e-10
3.2659837082868936e-05,0.9999986936073708,1.3058354572463966e-06,5.571721217192936e-10
3.307649780744242e-05,0.9999986769409637,1.3224802770479198e-06,5.787593880141085e-10
3.349847411760691e-05,0.9999986600619338,1.339336883295744e-06,6.011830687973156e-10
3.392583382740992e-05,0.9999986429675685,1.356407956129265e-06,6.244755721162113e-10
3.435864561604259e-05,0.9999986256551205,1.3736962090374306e-06,6.486705618403339e-10
3.479697903887688e-05,0.999998608121808,1.3912043892532095e-06,6.73803004669332e-10
3.5240904538643505e-05,0.9999985903648129,1.4089352797442338e-06,6.999076264074628e-10
3.56904934567523e-05,0.9999985723812816,1.4268916951202947e-06,7.270234578119969e-10
3.6145818044757544e-05,0.9999985541683243,1.4450764862611218e-06,7.55189664908694e-10
3.660695147596906e-05,0.9999985357230139,1.4634925393990383e-06,7.844469309304065e-10
3.7073967857211336e-05,0.9999985170423862,1.4821427765305297e-06,8.148375151010352e-10
3.754694224073337e-05,0.9999984981234391,1.5010301558315652e-06,8.464053136974376e-10
3.80259506362697e-05,0.9999984789631322,1.5201576720765996e-06,8.791959234774792e-10
3.8511070023255685e-05,0.9999984595583864,1.5395283570612863e-06,9.132567075659979e-10
3.900237836319859e-05,0.9999984399060833,1.5591452800288707e-06,9.4863686389391e-10
3.949995461220639e-05,0.9999984200030646,1.579011548100237e-06,9.853874962894027e-10
4.0003878733676586e-05,0.9999983998461318,1.5991303067076044e-06,1.0235616883240128e-09
4.051423171114647e-05,0.9999983794320456,1.619504740031815e-06,1.0632145800203092e-09
4.103109556130814e-05,0.9999983587575253,1.6401380714432423e-06,1.1044034475321835e-09
4.15545533471888e-05,0.9999983378192485,1.6610335639462202e-06,1.147187785912824e-09
4.208468919149921e-05,0.9999983166138502,1.682194520626994e-06,1.191629395090103e-09
4.262158829015325e-05,0.9999982951379227,1.7036242863718867e-06,1.237791202205915e-09
4.3165336925959e-05,0.9999982733880146,1.7253262463387443e-06,1.2857393382084903e-09
4.371602248248502e-05,0.9999982513606306,1.7473038254197772e-06,1.3355442298486898e-09
4.427373345810337e-05,0.9999982290522308,1.7695604916431114e-06,1.387277759233257e-09
4.483855948021191e-05,0.9999982064592302,1.792099755413804e-06,1.4410145919357992e-09
4.541059131963759e-05,0.999998183577998,1.8149251699821454e-06,1.4968322848108211e-09
4.598992090522438e-05,0.9999981604048569,1.8380403319151665e-06,1.554811397984864e-09
4.657664133860644e-05,0.9999981369360831,1.8614488815712198e-06,1.6150356111864418e-09
4.7170846909170225e-05,0.9999981131679048,1.8851545035776098e-06,1.6775918445830255e-09
4.7772633109206997e-05,0.9999980890965026,1.9091609273111547e-06,1.7425703842996213e-09
4.838209664925957e-05,0.9999980647180079,1.9334719273816575e-06,1.810065012800518e-09
4.8999335473663846e-05,0.999998040028503,1.958091324118115e-06,1.8801731443224315e-09
4.962444877628913e-05,0.9999980150240202,1.9830229840576303e-06,1.952995965554959e-09
5.025753701647923e-05,0.9999979897005412,2.0082708218976773e-06,2.0286371207241533e-09
5.089870193519685e-05,0.9999979640539964,2.0338387986767825e-06,2.1072051771038747e-09
5.154804657137365e-05,0.9999979380802643,2.0597309214798e-06,2.188814573868732e-09
5.220567527846975e-05,0.9999979117751705,2.0859512467475015e-06,2.2735829743328135e-09
5.287169374124356e-05,0.9999978851344881,2.112503879618119e-06,2.361632595400129e-09
5.354620899273613e-05,0.9999978581539355,2.139392974430391e-06,2.453090383866138e-09
5.4229329431471555e-05,0.9999978308291768,2.166622735228426e-06,2.548088199547547e-09
5.492116483887789e-05,0.999997803155821,2.194197416268293e-06,2.6467630055051535e-09
5.562182639692926e-05,0.9999977751294207,2.222121322526091e-06,2.749257065634233e-09
5.633142670601352e-05,0.9999977467454719,2.250398811517074e-06,2.855716840002083e-09
5.705007980302781e-05,0.9999977179994133,2.2790342920534838e-06,2.9662949511048387e-09
5.777790117970507e-05,0.9999976888866251,2.3080322232863665e-06,3.08115187532668e-09
5.8515007801173754e-05,0.9999976594024289,2.3373971183330527e-06,3.200453057303845e-09
5.926151812475552e-05,0.9999976295420864,2.3671335435978392e-06,3.3243703413219153e-09
6.0017552119001544e-05,0.9999975993007988,2.397246119285725e-06,3.45308221900329e-09
6.0783231282972365e-05,0.9999975686737063,2.427739519916296e-06,3.5867740865856295e-09
6.155867866576306e-05,0.999997537655887,2.4586184748374623e-06,3.725638512162523e-09
6.234401888627863e-05,0.999997506242356,2.4898877698717516e-06,3.869874380193079e-09
6.313937815326057e-05,0.9999974744280652,2.521552247232009e-06,4.019687776927307e-09
6.394488428556937e-05,0.9999974422079019,2.553616802443983e-06,4.175295879662574e-09
6.47606667327258e-05,0.9999974095766881,2.5860863895057043e-06,4.336922618240171e-09
6.558685659571436e-05,0.9999973765291799,2.6189660198146203e-06,4.504800580263709e-09
6.642358664805138e-05,0.9999973430600663,2.652260762675324e-06,4.6791713460641e-09
6.727099135712337e-05,0.9999973091639686,2.6859757458051135e-06,4.860285836631964e-09
6.812920690579608e-05,0.9999972748354398,2.720116155879489e-06,5.048404632443575e-09
6.899837121430026e-05,0.999997240068963,2.75468724230508e-06,5.2437950753888734e-09
6.987862396239557e-05,0.9999972048589509,2.7896943094732845e-06,5.446739902996013e-09
7.077010661181889e-05,0.9999971691997454,2.8251427242177246e-06,5.657530687730148e-09
7.16729624290174e-05,0.9999971330856158,2.8610379143337084e-06,5.876470227135142e-09
7.258733650817246e-05,0.9999970965107583,2.8973853690684082e-06,6.10387297456804e-09
7.351337579451718e-05,0.9999970594692952,2.9341906396063246e-06,6.340065486391683e-09
7.445122910795144e-05,0.9999970219552738,2.9714593396833733e-06,6.585386752418034e-09
7.540104716695752e-05,0.9999969839626656,3.00919714612188e-06,6.840188617479396e-09
7.636298261282242e-05,0.9999969454853647,3.0474097985599925e-06,7.104837021002999e-09
7.733719003416747e-05,0.9999969065171879,3.0861031007263123e-06,7.379711703358556e-09
7.832382599179204e-05,0.9999968670518726,3.125282920632579e-06,7.665207006919767e-09
7.93230490438331e-05,0.9999968270830768,3.1649551910206464e-06,7.96173243541915e-09
8.033501977124735e-05,0.9999967866043773,3.2051259098010385e-06,8.269713234624171e-09
8.135990080361694e-05,0.9999967456092688,3.245801140482317e-06,8.589590995141009e-09
8.239785684528512e-05,0.9999967040911634,3.2869870125971666e-06,8.92182427169747e-09
8.344905470182516e-05,0.9999966620433889,3.328689723789479e-06,9.266887554470419e-09
8.451366330684722e-05,0.999996619459188,3.370915535955132e-06,9.625276201250807e-09
8.559185374914618e-05,0.9999965763317175,3.4136707792725557e-06,9.99750349210509e-09
8.668379930019774e-05,0.9999965326540463,3.456961851529758e-06,1.0384102402305655e-08
8.778967544200336e-05,0.9999964884191554,3.5007952184860964e-06,1.0785626354295829e-08
8.890965989529168e-05,0.999996443619936,3.545177414219774e-06,1.1202649998177753e-08
9.004393264807848e-05,0.9999963982491887,3.5901150414600913e-06,1.163577002179466e-08
9.119267598459299e-05,0.9999963522996224,3.6356147725975366e-06,1.2085605297501198e-08
9.235607451457114e-05,0.9999963057638526,3.6816833491393415e-06,1.2552798598408943e-08
9.353431520292377e-05,0.9999962586344008,3.728327581267749e-06,1.3038018226885064e-08
9.472758739978287e-05,0.9999962109036933,3.7755543495207044e-06,1.354195753540396e-08
9.593608287093147e-05,0.9999961625640593,3.8233706045174425e-06,1.4065336418156353e-08
9.715999582862076e-05,0.9999961136077308,3.871783367181383e-06,1.4608902320757959e-08
9.839952296278227e-05,0.99999606402684,3.920799728940726e-06,1.5173431288054946e-08
9.96548634726365e-05,0.9999960138134193,3.970426852746256e-06,1.5759728210446768e-08
0.00010092621909870473,0.9999959629593991,4.020671971753712e-06,1.6368629422124504e-08
0.00010221379415523157,0.9999959114566069,4.071542389744681e-06,1.700100357694812e-08
0.00010351779556301762,0.9999958592967662,4.123045481916034e-06,1.7657752172103783e-08
0.0001048384328826741,0.9999958064714946,4.175188694626476e-06,1.8339811131697725e-08
0.00010617591834830001,0.9999957529723027,4.227979545438575e-06,1.9048152111705545e-08
0.00010753046690158912,0.9999956987905934,4.281425623521399e-06,1.9783783461453214e-08
0.00010890229622637306,0.999995643917659,4.335534589709857e-06,2.0547751545872596e-08
0.00011029162678360347,0.9999955883446817,4.390314174930658e-06,2.134114371896402e-08
0.00011169868184678226,0.9999955320627304,4.445772181710839e-06,2.216508823210337e-08
0.00011312368753784248,0.9999954750627604,4.501916483570597e-06,2.3020756276403344e-08
0.00011456687286348715,0.9999954173356119,4.558755024863264e-06,2.3909363596169574e-08
0.0001160284697519928,0.9999953588720076,4.6162958206715004e-06,2.4832172064700005e-08
0.00011750871309048076,0.9999952996625524,4.674546956430308e-06,2.5790491552015397e-08
0.0001190078407626656,0.999995239697731,4.7335165875718995e-06,2.678568178980684e-08
0.00012052609368708426,0.9999951789679069,4.793212939368236e-06,2.781915405788334e-08
0.00012206371585581252,0.9999951174633207,4.853644306480446e-06,2.889237318328492e-08
0.00012362095437367691,0.9999950551740883,4.914819052526053e-06,3.000685954137554e-08
0.00012519805949796485,0.9999949920901996,4.976745609593369e-06,3.1164191129701277e-08
0.0001267952846786434,0.9999949282015169,5.0394324777009455e-06,3.236600571712747e-08
0.0001284128865990896,0.9999948634977731,5.102888224200865e-06,3.361400306959512e-08
0.00013005112521734084,0.9999947979685699,5.1671214835872735e-06,3.490994679135318e-08
0.00013171026380787233,0.9999947316033768,5.232140955625839e-06,3.625566786660841e-08
0.00013339056900390586,0.9999946643915286,5.297955405540971e-06,3.7653066164313725e-08
0.00013509231084026028,0.9999945963222242,5.364573662889122e-06,3.910411327873938e-08
0.0001368157627967472,0.9999945273845245,5.432004620638406e-06,4.061085518548155e-08
0.0001385612018421204,0.9999944575673512,5.500257234175474e-06,4.217541499236812e-08
0.0001403289084785873,0.9999943868594843,5.5693405202367845e-06,4.379999578841814e-08
0.00014211916678688624,0.9999943152495611,5.639263555660532e-06,4.548688369481787e-08
0.00014393226447194065,0.9999942427260733,5.710035476102959e-06,4.72384509745555e-08
0.00014576849290909484,0.9999941692773664,5.781665475237595e-06,4.905715868226868e-08
0.00014762814719093895,0.999994094891637,5.854162802816067e-06,5.0945560476298416e-08
0.00014951152617473333,0.9999940195569311,5.927536763339232e-06,5.290630584424534e-08
0.0001514189325304352,0.9999939432611423,6.001796714467155e-06,5.494214361379164e-08
0.00015335067278934094,0.9999938659920095,6.07695206533078e-06,5.705592558644905e-08
0.000155307057393346,0.9999937877371153,6.153012274544922e-06,5.925061049471644e-08
0.00015728840074483597,0.9999937084838842,6.229986848155712e-06,6.152926805001583e-08
0.0001592950212572123,0.9999936282195798,6.307885338711551e-06,6.389508189224418e-08
0.00016132724140606274,0.9999935469313035,6.386717342057097e-06,6.635135484250389e-08
0.0001633853877809862,0.9999934646059921,6.466492495419834e-06,6.890151288912806e-08
0.00016546979113807626,0.9999933812304157,6.547220475046198e-06,7.154910965055696e-08
0.0001675807864530767,0.9999932967911757,6.628910993711537e-06,7.429783099123765e-08
0.00016971871297521372,0.9999932112747025,6.711573797560478e-06,7.71515003342899e-08
0.00017188391428171455,0.9999931246672534,6.7952186644702495e-06,8.011408247830768e-08
0.00017407673833302369,0.9999930369549106,6.879855400431591e-06,8.318968942484154e-08
0.00017629753752872057,0.9999929481235782,6.965493836556062e-06,8.638258560737971e-08
0.00017854666876415372,0.9999928581589812,7.052143825942161e-06,8.969719329013319e-08
0.00018082449348779517,0.9999927670466618,7.139815240327424e-06,9.313809820967548e-08
0.0001831313777593269,0.9999926747719784,7.228517966160377e-06,9.671005582605637e-08
0.00018546769230846994,0.999992581320102,7.3182619018165445e-06,1.0041799645927603e-07
0.00018783381259456145,0.9999924866760151,7.4090569531371956e-06,1.0426703213324069e-07
0.00019023011886689438,0.999992390824508,7.500913029509481e-06,1.0826246290865849e-07
0.0001926569962258253,0.9999922937501772,7.593840039694507e-06,1.1240978349871669e-07
0.00019511483468466164,0.9999921954374228,7.68784788720069e-06,1.1671469037068185e-07
0.0001976040292323404,0.9999920958704458,7.782946465711319e-06,1.2118308882488252e-07
0.0002001249798969037,0.9999919950332458,7.879145655128602e-06,1.258210994888708e-07
0.00020267809180978693,0.9999918929096179,7.976455315706243e-06,1.30635066755905e-07
0.00020526377527092522,0.9999917894831509,8.074885283136809e-06,1.3563156630108397e-07
0.00020788244581469023,0.9999916847372241,8.174445363151014e-06,1.4081741311882369e-07
0.0002105345242766706,0.9999915786550047,8.275145325216451e-06,1.4619967049471911e-07
0.00021322043686130087,0.9999914712194451,8.376994897311368e-06,1.517856579360136e-07
0.00021594061521035653,0.9999913624132806,8.480003760664794e-06,1.575829591702701e-07
0.00021869549647232075,0.9999912522190256,8.584181542158874e-06,1.6359943251712395e-07
0.00022148552337263592,0.9999911406189723,8.68953780818654e-06,1.6984321983966638e-07
0.00022431114428485394,0.9999910275951863,8.79608205773327e-06,1.7632275630778565e-07
0.0002271728133026905,0.9999909131295047,8.903823713534433e-06,1.8304678212236647e-07
0.00023007099031300223,0.9999907972035329,9.012772118890959e-06,1.90024348616811e-07
0.00023300614106969248,0.9999906797986415,9.122936526742441e-06,1.9726483213977135e-07
0.00023597873726856003,0.9999905608959636,9.234326092653714e-06,2.0477794406121718e-07
0.00023898925662310503,0.9999904404763917,9.346949866636257e-06,2.1257374198206675e-07
0.00024203818294129826,0.9999903185205744,9.460816782606234e-06,2.206626433461194e-07
0.0002451260062033337,0.9999901950089134,9.575935653928566e-06,2.2905543300388827e-07
0.00024825322264037064,0.9999900699215606,9.692315161213744e-06,2.3776327856476053e-07
0.0002514203348142797,0.9999899432384145,9.809963843630361e-06,2.4679774227273167e-07
0.0002546278516984096,0.9999898149391173,9.928890088988313e-06,2.561707941524348e-07
0.0002578762887593801,0.9999896850030514,1.0049102122309978e-05,2.658948267083928e-07
0.000261166168039922,0.9999895534093364,1.0170607999207527e-05,2.7598266485890553e-07
0.000264498018242772,0.9999894201368252,1.0293415592206863e-05,2.864475829667957e-07
0.0002678723748156372,0.9999892851641015,1.0417532580541687e-05,2.973033184419528e-07
0.00027128978003724673,0.9999891484694751,1.0542966437416263e-05,3.085640879190287e-07
0.0002747507831044969,0.9999890100309796,1.0669724419979069e-05,3.202446007672454e-07
0.0002782559402207126,0.9999888698263685,1.0797813557578585e-05,3.3236007436293043e-07
0.0002818058146850299,0.999988727833111,1.0927240638118438e-05,3.449262513077347e-07
0.00028540097698292376,0.9999885840283892,1.1058012195053384e-05,3.579594160515146e-07
0.00028904200487788747,0.9999884383890943,1.1190134493701659e-05,3.714764122448613e-07
0.0002927294835042816,0.9999882908918226,1.1323613520469378e-05,3.854946572255786e-07
0.0002964640054613707,0.9999881415128717,1.1458454966611929e-05,4.000321620165813e-07
0.00030024617090855494,0.9999879902282369,1.1594664213496365e-05,4.1510754987010397e-07
0.00030407658766182135,0.9999878370136076,1.1732246319056418e-05,4.307400736675737e-07
0.00030795587129142264,0.9999876818443627,1.1871206003356557e-05,4.469496342595514e-07
0.00031188464522080177,0.9999875246955673,1.2011547632066087e-05,4.6375680094561006e-07
0.0003158635408267819,0.9999873655419684,1.2153275199334103e-05,4.811828326038984e-07
0.00031989319754103005,0.9999872043579908,1.2296392315101284e-05,4.992496944336422e-07
0.00032397426295281955,0.9999870411177332,1.2440902186242877e-05,5.179800809194234e-07
0.0003281073929131003,0.9999868757949637,1.258680759902809e-05,5.373974375308281e-07
0.0003322932516398972,0.9999867083631162,1.2734110903103314e-05,5.575259809508096e-07
0.0003365325118250557,0.9999865387952854,1.2882813994452674e-05,5.783907203805544e-07
0.0003408258547423452,0.9999863670642231,1.3032918295723494e-05,6.00017481533977e-07
0.00034517397035694545,0.9999861931423331,1.318442473761348e-05,6.224329296253127e-07
0.0003495775574363275,0.9999860170016677,1.3337333742954398e-05,6.456645897151664e-07
0.00035403732366254823,0.9999858386139224,1.349164520518664e-05,6.697408727229998e-07
0.0003585539857459817,0.999985657950432,1.364735846811189e-05,6.946911002184361e-07
0.00036312826954049566,0.9999854749821654,1.3804472309880176e-05,7.205455250348039e-07
0.00036776091016010306,0.9999852896797214,1.3962984920219295e-05,7.473353587002963e-07
0.0003724526520970982,0.9999851020133238,1.4122893879240673e-05,7.750927973514205e-07
0.00037720424934169976,0.9999849119528164,1.4284196140561516e-05,8.03851043389228e-07
0.0003820164655032238,0.9999847194676588,1.444688800759717e-05,8.336443340274869e-07
0.0003868900739327976,0.9999845245269205,1.4610965112221988e-05,8.645079675331266e-07
0.000391825857847644,0.9999843270992774,1.4776422396535696e-05,8.964783264230276e-07
0.00039682461045694817,0.999984127153005,1.4943254088301988e-05,9.29592907052664e-07
0.0004018871350893295,0.9999839246559746,1.511145368040502e-05,9.63890345249875e-07
0.0004070142453219439,0.999983719575648,1.528101391078543e-05,9.994104415338018e-07
0.0004122067651112274,0.9999835118790715,1.5451926736888376e-05,1.0361941918880517e-06
0.0004174655289253135,0.9999833015328715,1.5624183317843817e-05,1.0742838108666447e-06
0.00042279138187813567,0.9999830885032489,1.5797773990313716e-05,1.11372276110117e-06
0.0004281851798652411,0.9999828727559731,1.597268824543479e-05,1.154555781780146e-06
0.00043364778970134084,0.9999826542563773,1.614891471040325e-05,1.1968289125545103e-06
0.0004391800892596086,0.9999824329693526,1.6326441122506076e-05,1.2405895250673542e-06
0.00044478296761276304,0.9999822088593425,1.6505254310422708e-05,1.285886347282775e-06
0.0004504573251759458,0.9999819818903368,1.6685340171524863e-05,1.3327694918885722e-06
0.00045620407385142203,0.9999817520258663,1.6866683649113703e-05,1.3812904848339755e-06
0.0004620241371751313,0.9999815192289966,1.7049268714750716e-05,1.4315022888461745e-06
